moneyness,tau,r,value,implied volatility
1.0393350568095916,0.4818973420726975,0.0543070129965407,-1.3664592438814969,0.8028296263557877
1.2789246177497262,0.8988582526526776,0.0457114466434095,-0.7546440147665157,0.6832506115517845
0.8491457089251646,0.5193445380228193,0.0508304799594042,-2.1524166490567906,0.6613452349381532
0.9023518066934664,0.3843037534697555,0.0415485988981709,-2.4223769493334464,0.5403663324489116
0.7143283879535666,0.9114097760135056,0.0638862370137678,-3.340158820831613,0.3705617428624919
0.8442065632374028,0.6687025342008819,0.0440483995242464,-1.6706650691613005,0.8501325976351382
1.1311258112679248,0.788813789944659,0.0406645697433255,-1.5475505533781544,0.30622928336129007
0.9368310779927794,0.4621328272171387,0.0703344955086081,-1.687496839310368,0.7842867999067948
1.1461610600791683,0.7675413870349186,0.0689911148986925,-1.2230019858760497,0.49236475114526
0.7492436795709753,0.5386253027395649,0.0492250797487753,-2.708730425432065,0.6171705338363154
0.742100401050228,0.3256017921827043,0.061645436898294,-3.5132493334448673,0.5686909889880098
0.9938778224857848,0.3442958844443017,0.0373183147865083,-2.076373048139631,0.5283986954680131
1.101970082846602,0.5078246986280006,0.0395882257917593,-2.0988148358517145,0.08697116409734917
0.7250019820202516,0.876034468964271,0.0438536712749354,-3.786862299476654,0.3186097192167381
1.0894950047590914,0.8795260679231802,0.0618648066984618,-1.1038556028866717,0.6791955751657497
0.8793684397247775,0.5678659295156648,0.0679588712194426,-2.242626547359986,0.5231831505432183
1.098449142752549,0.9492134339351546,0.0319981251562239,-1.595427222611176,0.32155678518961395
1.1228491725147542,0.8801313843512162,0.0697282139376511,-1.4596456635518182,0.31185352757688634
1.2259087422766557,0.416025608333206,0.0667617854695519,-1.0712465165195262,0.6787544401333889
1.2561902333119974,0.487810757042389,0.0691494807429159,-1.2390921226610343,0.15381677981054054
1.1236828474834293,0.3236269242680467,0.0525341504160829,-1.328850157080444,0.7862091839558616
0.816677571387517,0.8278739081818784,0.0579083473539736,-2.28210756627883,0.5073428010371117
1.2688868312094947,0.8319300653577295,0.0797942582569585,-0.6635083838582344,0.8265926516321542
0.9247315555000448,0.4148823166747668,0.0451645335876982,-2.9360514390658676,0.31986795947091196
0.7338817016252281,0.8626256767930933,0.0779381016911066,-2.9337675315859943,0.4242513426845562
0.9078987839141422,0.5166204590175234,0.0786331402826293,-3.949538505718402,0.14984138946033454
0.8749038606876081,0.9184188059036515,0.0592098803691463,-1.5247096250332586,0.7394586076350151
0.7247449327843052,0.4669529416135745,0.0418746472320313,-2.490190047588097,0.8036317498033441
1.061145365580977,0.8428039181207976,0.0544260054751244,-1.973966860562646,0.2013804520663598
0.7628275815366441,0.8785107450003025,0.0518486420146555,-2.7927807807531604,0.42953719608362917
1.240359928478706,0.7392739239216342,0.0467037117874658,-1.235600417689311,0.26112885618999826
0.9697883096560856,0.5606128540075945,0.0361344988090056,-1.8030997130663537,0.5878889144003097
0.9354186278494532,0.6832353769200676,0.0580654664043317,-1.4344474438569617,0.8176611605711059
0.8496074959456466,0.59581425097822,0.0468304345641055,-2.9656055897976916,0.36294314036581454
0.9724798146560788,0.9387454547355674,0.058184254446503,-2.636708953373882,0.1561885768285265
0.742877300286399,0.8441544110957109,0.0756609680728519,-2.193319175227007,0.6407788153899219
1.263229063329243,0.5086683383493337,0.037857590735439,-1.0838871574908635,0.5026558682095583
0.9048927064016862,0.4956952865203532,0.0759525243248951,-1.9879384880961704,0.6321530667435127
0.8484842796175992,0.5625351925830009,0.0327217158465808,-2.9332239836581433,0.3925368053353395
1.238344811098575,0.8086804740874767,0.0672729699626484,-0.7636803991277931,0.7802302366724234
1.2620249775455648,0.4724918955178662,0.0496808909027138,-1.226103268865111,0.27291346371953296
0.9606107168808642,0.3654652137139305,0.0771451521578963,-2.114585581320918,0.5447483039790768
1.2588577620254509,0.9147322011477984,0.0473198827397406,-1.1994769554523563,0.10719218213921522
1.1651578685634745,0.6365872917050169,0.0382758071181204,-0.9623493894568046,0.8304414815472683
0.897559497468623,0.5043448479669809,0.0419347324971862,-1.9748797662985187,0.6708175069877598
0.8951494884504887,0.409348003906709,0.0603047768471772,-2.8897607026562153,0.3788240695678269
1.0305213079787572,0.5397614078187384,0.0424233977899619,-1.5072449288427157,0.665268959386367
0.915281617280956,0.898632159899386,0.0562435455990214,-2.8837498562909687,0.20514838561325632
1.1678588453480678,0.5315955889031752,0.0473650569921012,-1.1979797437700217,0.6167598379295214
0.8303159515821655,0.7846721733313585,0.0625882894294277,-3.937347828213478,0.1985814162128463
0.9801348109505986,0.5723700031154528,0.0450206219515018,-1.4358663195167163,0.8095106950065656
0.9910135124743112,0.6861688920188724,0.0683577283047949,-1.6333225031881775,0.5532346252778098
0.9165519179401898,0.7523040576742872,0.0639302752167476,-1.6666928226273232,0.6472038794129276
1.1796007550834056,0.385004603965786,0.0437695236609699,-1.1753256164405494,0.736987233912032
1.158451078050574,0.4450621419416686,0.0521698661564748,-1.6853544528460371,0.17484162217101584
0.8846588912205849,0.5026415590083291,0.0356566987677461,-1.9751882189024033,0.7025158704993828
1.1535890643210418,0.6458254191258099,0.0593502785662578,-0.9469672330948466,0.8500961172228472
0.9032985567449182,0.8603149253414049,0.0665267699046836,-1.6771860880858507,0.6131743334356088
1.215151979535568,0.5517000405643886,0.0748601548913894,-1.2445742235695252,0.37248095040581575
1.178584245022845,0.6581391615492536,0.0759177489932753,-1.481385794811124,0.0709913310072352
1.1266906110495003,0.7176882967639621,0.0379337825104915,-0.9408395434232902,0.8885112158202446
1.2373219353978513,0.3488719547613519,0.050021322052517,-1.3592393395937477,0.22091740972996377
1.030083854978146,0.8567796383728286,0.0318792063699356,-1.111060210865052,0.8309419976455956
1.0165528589531496,0.8763810732253348,0.0324066948112309,-2.1468140372314286,0.25075139186697015
1.139233981669346,0.4313581930339367,0.0454059956505022,-1.7370467031401864,0.25237338970214296
0.9203025882441666,0.6379166742602184,0.0482249691700522,-1.6261756437961947,0.7432303914436034
1.0225302337341131,0.7518022437736946,0.0305723963125612,-1.3582864691064116,0.6859964957754983
1.1786035681719242,0.4381809623793812,0.0691333195322034,-1.512257338820918,0.26081248833520476
0.8416813703843173,0.4482136251722862,0.0660699968683007,-2.2251271375954436,0.687312597252685
1.2881295581956147,0.6947579470607343,0.0667484123853742,-0.7397403995128348,0.7678586327108405
0.7029415569424602,0.7046988397291472,0.0654012899136254,-2.0789263886394718,0.8504367444686523
0.8913856804047107,0.8549363399041792,0.0416340797548985,-1.6581380991841765,0.6691923228970609
0.7198036518514052,0.7800581928153009,0.068227001241585,-4.156670049434808,0.29315439179640634
0.7347844953808897,0.5222158574732432,0.0363585530530099,-4.277295487411109,0.35342762141340245
1.120834477328493,0.3852975519815953,0.0394283662744478,-1.7539754537043524,0.3429600598667548
1.2113125703716243,0.7381963696290823,0.0732488169110764,-0.7702496085091055,0.8712882888141849
1.179602342839716,0.8950329826858678,0.040987037251375,-1.2114277752464115,0.42062471266604007
0.81946924445883,0.9004559187468033,0.051448845449042,-1.992985106768932,0.5942111470233158
0.9982228306007944,0.5787230201478604,0.0769727471589566,-1.9705891688087618,0.39702062977426067
0.9534813865918828,0.8609881239349946,0.0555652898405678,-1.3569292819269445,0.743704864872825
0.8118774841491636,0.821035983352703,0.0346012997398107,-4.196878547049392,0.20750373353280338
1.0420061635233515,0.9423054120872968,0.0744754080839275,-0.9600609990533512,0.8769122430555853
0.7455008213229131,0.4390913882346704,0.0373261732228332,-2.6141486809368666,0.7374618459323301
0.9607640447978988,0.9482685122348988,0.0444048545314436,-2.9488258836207004,0.1379485663107971
0.7773786256721581,0.4574847063114394,0.0335472401287921,-2.5417744398794535,0.6895282341395159
0.7885184195745188,0.71323073833841,0.0475782499179556,-2.2585904092046265,0.6167179739315998
0.8423465638912122,0.3893846428773785,0.0739692404048527,-2.053807509128153,0.833441777859889
0.9681966014684008,0.6450931612643607,0.0780398464280898,-2.7883618316670047,0.1706379001541336
1.0453482058601282,0.5163077415888843,0.0324175240600367,-2.0476757237084366,0.3270807584601698
0.7809526829532037,0.3407746984810465,0.0650303901657388,-3.030176574755599,0.6034543971929907
1.1524347637757548,0.5611001392911257,0.0667101818200961,-1.081030622749054,0.7471367730533984
1.186647559432188,0.4696481727955472,0.0356011189280801,-1.593417989230514,0.07343730016941663
0.9066585376808752,0.3006488474786022,0.0744357008038668,-3.6076342969425377,0.2702223627773037
1.2917755107177276,0.6250937941973251,0.0381076777361656,-0.9839892499228481,0.48734433468894167
0.8835328079249455,0.6914283396381422,0.0381803958591174,-2.8525026648752445,0.31345688050691933
0.7485811699181563,0.7866071807686674,0.066292678578851,-2.289950525828565,0.6250040869588247
0.8130247693299885,0.5915417673399745,0.0382899143064343,-2.9984211440070054,0.41687046689844465
1.1713745147213133,0.3821074976177854,0.048926095949675,-1.0937127837902847,0.8697147156669871
0.9369890668617696,0.3448367425914053,0.0436967755640716,-4.109125754556082,0.15723275653158453
0.7102633162639138,0.5826541264680027,0.0744798231229716,-2.365747323688675,0.7761342179367148
1.218417124958001,0.9167576416974226,0.0544121250611791,-1.1168702812148077,0.3889192882422776
1.1332635837377156,0.7519874486340377,0.0401513686471167,-1.7575332258454084,0.1593274545678014
1.1055586249338032,0.5386794996648525,0.0768608934670787,-1.1707120799420399,0.7713464348182697
1.1858096124050588,0.447736281812759,0.0388419101494773,-1.4173306506041679,0.3925981000122647
0.8600205292687811,0.6357613136539507,0.0554763211914395,-2.820063772317551,0.3594375967315955
0.8787166046483496,0.4046854354640449,0.033766510490028,-1.9511194949313584,0.8177227049498015
1.0609466724959384,0.3172151629483066,0.0416834861255397,-2.5152616654365807,0.13269489205754326
0.7950400727949818,0.7501334216570199,0.0356600810961051,-3.790803223795966,0.2733741111171639
0.736392936648481,0.401834577133588,0.0324212018055274,-4.33859407070937,0.3985886682778528
1.0141170192879785,0.6017966049492713,0.0707125936288161,-2.5921182030920282,0.13471943953277332
1.1201092168463718,0.8431909368351169,0.0615499122692564,-1.744168127263734,0.1260552291262229
1.2916847927906523,0.4642773579616226,0.0524184351654113,-0.929408377539059,0.6525893501282098
1.158023987358768,0.7169297895323941,0.0319662639673783,-0.951486376106191,0.8129356109486707
0.701201092673954,0.4810612152177661,0.0403384332358011,-2.9894607186056197,0.6588720997422115
0.9766784746881192,0.3514333033172867,0.0667305960083163,-1.8774371031117478,0.6668808936535697
1.2519385754475678,0.3923162607965905,0.0546909887022921,-0.998548845122886,0.7396982043053413
1.210295810717308,0.891176552942444,0.0405252116936081,-1.0273393149114811,0.5274596958417987
1.2933264671783884,0.7576763526291601,0.0774877348930467,-0.6480155066881708,0.8434117654803686
0.8342384714366357,0.9194651058431332,0.0652332001047487,-3.7477354808833736,0.18695099669116644
1.2326719220062392,0.8246077121418469,0.079925864303005,-0.7741687216493411,0.7547431708428576
0.9416174882101662,0.8351686927814095,0.0791230112823691,-1.2493371621709628,0.8503663252975002
0.979820191950508,0.6313429545860867,0.0690685195376603,-2.6673206646043495,0.18744500755815352
1.0169726340186922,0.9399009887276844,0.0548491963108223,-2.429358013389,0.12380476214616465
1.2231042231870624,0.3230997933196091,0.0563371297784359,-1.4211573427539341,0.16235537746865703
1.1124157504321857,0.8582846504703827,0.0555720158768134,-1.7808897990821733,0.14941322323579698
1.261358561355596,0.593504812475445,0.0441667766974065,-1.231535855745516,0.21439173641851994
1.0869849411545414,0.3069313403932652,0.0377503517593132,-1.664071398802316,0.5890672895009175
1.2266381362392715,0.7264948369480415,0.0362651132155541,-0.8359896838043522,0.7927295256456546
0.7343640150320649,0.5622792512723505,0.045616198557151,-2.3639614134650757,0.760715600962385
1.2892136758705028,0.3814765565221809,0.0303148470059134,-1.1981315054402601,0.2086590973510738
1.2966458474067817,0.4761325933962227,0.043811678674683,-0.7876301326404854,0.87013554271266
1.0372305946580982,0.6474309732323797,0.0558424236307905,-1.4920283381159365,0.5854680414506674
0.8005221685534885,0.7694051843636192,0.0467492512923962,-2.682569581963603,0.44066831305713094
1.0481758672819956,0.416123692055836,0.0529993940373882,-1.836897249184534,0.46643155786682655
1.0485114109987932,0.9290718381937976,0.0484426198639367,-1.3353078062585708,0.5614963861683009
1.1510114437104322,0.6041897085827898,0.0585399572604968,-1.6832840854286453,0.0572670232247674
1.151583721499498,0.3961843309961366,0.0594580623047494,-1.5428368038128135,0.3900383119196249
1.153532033481074,0.3649353381284034,0.0754598125875845,-1.534068270699002,0.3941573754343608
0.7045941048929806,0.5848298132810351,0.0727004916352578,-3.8281091329767216,0.40785046424730353
0.8115954498638713,0.7780825317288491,0.0417195157255286,-3.0118709719761783,0.3543175568904644
1.2191954930383018,0.7039914608796937,0.0447084274277569,-0.9587833859360391,0.6599838881527376
0.8490947855684949,0.9399321610274164,0.0699092269297519,-1.6138799208015049,0.710109654895632
0.9480368696432004,0.3727600684941407,0.0351725115031971,-2.3737775066650313,0.47494222335103586
1.239042282593385,0.5626234445369969,0.046703002899642,-1.1597029734802697,0.43872250341905783
0.7431088830263318,0.5525484527791011,0.0382492062106079,-4.828448248758541,0.2834555923334392
0.9669040981813646,0.7004588673557084,0.0625419314704952,-1.2605547606663283,0.8872891604403321
1.248670977386272,0.7301221941443417,0.0324458883011816,-1.272402419492774,0.2122422812374225
0.9236271611600726,0.5522816745294153,0.0317700111706001,-2.170315849760117,0.5044925054392024
1.1894787924213908,0.807359733092148,0.0313022592964244,-1.0871534837192516,0.5566083272753986
1.2968281831817858,0.8844373382103781,0.0448308088156214,-0.6920109356408568,0.736699065847688
0.8308168689245761,0.8151072520878453,0.0636686293951384,-1.56556547823801,0.8448545352950987
1.195105733499826,0.3459290322838778,0.0522416047549669,-1.4844683296089536,0.3061220957636124
1.0606153835562049,0.6871773210872139,0.0633560271606074,-1.1207032649112358,0.8298946120896744
1.1106886068062396,0.5844561623446946,0.077911906310285,-1.1573011167204759,0.735812833303271
1.107436569984306,0.7706838240428179,0.0331957042501394,-0.9953052312880963,0.8385598970892261
1.2175964409811344,0.851952373827995,0.0365776445851119,-1.1157201764874884,0.4431899403323314
0.921296854631326,0.366665087944813,0.0631509433733138,-2.3650722073898507,0.5247475825865422
1.1863561607025317,0.7711461702280497,0.0581371968188992,-1.2202229869932313,0.41247027025860916
0.9564119127969116,0.6432052388072251,0.0507751501439252,-1.8758600781048569,0.5198805821248698
1.1560950329086477,0.3600299403665405,0.0356846533495322,-1.7483951512202862,0.19578379647668953
0.7232781244521614,0.4129503931241293,0.0403733833699388,-3.216073314126217,0.6080049468539528
1.1655207538158057,0.9496437438127888,0.0425891270860223,-0.849914198417831,0.7813589983413749
1.1783658695510462,0.8714357011858371,0.0565554422439217,-1.3578478608969085,0.2749752284114493
1.250719165706689,0.6747691806208167,0.0569523420821151,-1.2433261760497871,0.08925849579895839
1.1282138649618858,0.8341485900260979,0.0354994415645575,-1.6155373239897892,0.26582416580708923
1.2853506163377852,0.6215100182922038,0.031007347738526,-0.9420248544916169,0.5757263357293141
1.189764051370359,0.6835267799170796,0.0656170650041325,-1.2799664498525782,0.3672161992415113
1.0127961059203727,0.463271059224694,0.0683499822137088,-1.573843440314047,0.6919674708512957
1.039098624581393,0.7391408869145426,0.0311008481574843,-1.7377731126388625,0.41551333413849534
0.8245648432113956,0.7651377660147978,0.0346339724040566,-4.102282094257722,0.21107496491026723
1.0993794619802837,0.8471395329969789,0.055020406104921,-0.9625233346400345,0.8270584160925409
1.1214929176008663,0.5423977615490249,0.057634191775084,-1.8339735333902512,0.16779321571561923
0.8576785292406498,0.6886070799974093,0.0311364529937551,-1.8699442909801374,0.6986278222109377
1.1360149109662097,0.7205106335126561,0.0581762515264262,-1.0357674331156954,0.7374622437043854
1.287854082810764,0.4037813607975702,0.068330084250632,-1.0011692098109095,0.5792280915977699
0.8831250258591257,0.8944589287308153,0.0694453240564935,-2.1117118599490547,0.4324196612412834
1.203369215049448,0.598307562060932,0.0488527317746399,-1.0761417624090834,0.616623996842236
1.2166239618975014,0.6500072395408598,0.0384450119773557,-1.3983523672318052,0.1912215046320398
1.2522657690333423,0.7912675330978733,0.07563349710733,-0.781459314692657,0.723844990023963
0.8768385689762863,0.6912264611278867,0.0693073044455561,-2.3839538400500064,0.4199342942695239
0.8729408596428224,0.7111706368801248,0.0461220197080718,-3.1778871174251386,0.2601841864918697
1.1199606411583354,0.3638720396539229,0.0481526391986896,-1.7405717018553428,0.359694270654245
1.1419659193824625,0.5584030651098935,0.0355692305938844,-1.0849947465105347,0.7996760904450184
0.7797287211474964,0.538638972240167,0.0386434722032824,-2.5390001201211727,0.6265890622955794
0.8494394567378214,0.6909310015242105,0.0602207518041673,-3.064530011585841,0.30551463178767335
1.2060724038744204,0.7840741432993872,0.0771739089669645,-1.0195257769826467,0.5384286509081448
1.2249019006497432,0.909284060014748,0.0649146716704278,-0.8715386424530119,0.6250603862201842
1.0990787684719654,0.7054682779676565,0.0715269643034783,-1.1322182716905445,0.7133348531203865
0.9324058525433928,0.7104039461047601,0.031607895613046,-2.5685519629750466,0.3050105499221445
1.2866992631970886,0.8239740579863102,0.0335546464959258,-0.8688216815817869,0.569786285174132
1.201267187391423,0.5582453631033588,0.0689919445918403,-1.0572063813887953,0.6485203625527447
0.8906907341751606,0.9113766844922128,0.0717986846281059,-3.2300001851955416,0.17193372347833247
0.9501706920675808,0.8252945047865903,0.0419547448522318,-4.355143069912385,0.05686292947871152
0.7777985173381973,0.5903806110627322,0.045622852831237,-2.8497226208699864,0.5025276146500346
0.7435407447942316,0.6271764785640797,0.0414825710925587,-2.1211347851928157,0.8145134468338711
0.7335371879725535,0.3843170972976649,0.0625345271774395,-3.127413715984288,0.6274017046791869
1.0330628829020236,0.560101452659381,0.0551202031831594,-1.6900717280943383,0.5071058117653138
1.0261516146365215,0.3442614194787859,0.0327801199410438,-2.4416988504939954,0.28305371295914483
0.8374992333503564,0.9138403503975654,0.0427153907354857,-1.5551212903989635,0.8038318682326917
0.7276970793674546,0.6925850656129414,0.0681517030464495,-4.11995807954671,0.3102453243934633
1.1114144649154594,0.7704254076935853,0.042061942682526,-1.6910043883402748,0.2651704904167218
1.0403739252055069,0.5519494406006882,0.0633838489592984,-1.7427734140134137,0.4543323333962235
1.182854026884244,0.7273023772029104,0.045000276521387,-1.0720111758622095,0.6048727721042724
0.9464071237049442,0.4944676810524141,0.0401908515532142,-1.958190292018239,0.5869534041437419
1.0656826768918457,0.8218362799551018,0.0362843235952083,-2.0159014566299067,0.20807858951343405
0.9458447291170762,0.4242170493421602,0.060389876536758,-2.1703036971100413,0.5156707169214769
0.9875032979134792,0.7677646272384042,0.0694174828698002,-2.1321850071885105,0.2893463602197244
0.9864852693325884,0.8901371682858354,0.0440789148623415,-1.240266955282499,0.7713463227935335
1.0179382657436238,0.3154683174668021,0.0535544170812344,-3.0179172940387256,0.12595704832051524
0.9739632495365228,0.4204331354971631,0.0691445873775933,-1.8853880568732475,0.6017950500915958
1.034884241086429,0.6567441450113688,0.0503619037941874,-1.4313408193776598,0.6359227760287922
0.8797911789487673,0.389641155073794,0.0412856387871506,-2.082087412973913,0.7477332724272401
0.9383466815362056,0.8481905231078215,0.0329960318502774,-1.6766747559592408,0.5870717210871135
0.8715943050946071,0.3716683955055679,0.0319654169595094,-2.029615428252805,0.8224236486432801
1.2132418279999615,0.4714505231135757,0.0399381457275613,-1.0464415994016976,0.7278066060268884
1.1517506153676282,0.8783428699157101,0.0387793090038221,-1.4177510527128339,0.32797646868516495
1.2325624360965666,0.5270303183340657,0.0399613947879194,-1.3348823465626103,0.2507267570570093
0.9635087086804834,0.7210942267299323,0.0653395099964514,-1.5091465050593944,0.675094886386205
0.8325687680124665,0.7644760565092099,0.0496144661408231,-3.223831206633867,0.28991584080699795
