moneyness,tau,r,vol,option price
0.0,0.3,0.07,0.8000000000000003,1.1587861159743855
0.0,0.3,0.07,0.9000000000000001,1.2694788264093388
0.0,0.3,0.08000000000000002,0.2,0.34500646164817006
0.0,0.3,0.08000000000000002,0.30000000000000004,0.4731947682602236
0.0,0.3,0.08000000000000002,0.4000000000000001,0.6305455898688629
0.0,0.3,0.08000000000000002,0.5000000000000001,0.7576145579118546
0.0,0.3,0.08000000000000002,0.6000000000000001,0.9071523931888759
0.0,0.3,0.08000000000000002,0.7000000000000002,0.9842502757815489
0.0,0.3,0.08000000000000002,0.8000000000000003,1.1248445346807652
0.0,0.3,0.08000000000000002,0.9000000000000001,1.296783805817597
0.0,0.4,0.03,0.2,0.34671624849575344
0.0,0.4,0.03,0.30000000000000004,0.5182641964505629
0.0,0.4,0.03,0.4000000000000001,0.6989178856714153
0.0,0.4,0.03,0.5000000000000001,0.8031132857661152
0.0,0.4,0.03,0.6000000000000001,0.9518145176033861
0.0,0.4,0.03,0.7000000000000002,1.0767521450084234
0.0,0.4,0.03,0.8000000000000003,1.3328909266950737
0.0,0.4,0.03,0.9000000000000001,1.4264124172253512
0.0,0.4,0.04,0.2,0.37399617826275716
0.0,0.4,0.04,0.30000000000000004,0.5359205686715431
0.0,0.4,0.04,0.4000000000000001,0.6706937747737001
0.0,0.4,0.04,0.5000000000000001,0.8747647475643422
0.0,0.4,0.04,0.6000000000000001,1.0408865645592158
0.0,0.4,0.04,0.7000000000000002,1.1296574047856343
0.0,0.4,0.04,0.8000000000000003,1.281709753033657
0.0,0.4,0.04,0.9000000000000001,1.4810280632595776
0.0,0.4,0.05,0.2,0.38573348595420015
0.0,0.4,0.05,0.30000000000000004,0.5322257429735235
0.0,0.4,0.05,0.4000000000000001,0.6853336210934912
0.0,0.4,0.05,0.5000000000000001,0.8233775321498108
0.0,0.4,0.05,0.6000000000000001,0.9860622878051449
0.0,0.4,0.05,0.7000000000000002,1.1776055557214742
0.0,0.4,0.05,0.8000000000000003,1.3405338039642127
0.0,0.4,0.05,0.9000000000000001,1.445848612854948
0.0,0.4,0.060000000000000005,0.2,0.3826183579441633
0.0,0.4,0.060000000000000005,0.30000000000000004,0.5540672654314803
0.0,0.4,0.060000000000000005,0.4000000000000001,0.6822440705209302
0.0,0.4,0.060000000000000005,0.5000000000000001,0.8541726727859662
0.0,0.4,0.060000000000000005,0.6000000000000001,1.0114500777395208
0.0,0.4,0.060000000000000005,0.7000000000000002,1.1637692107347353
0.0,0.4,0.060000000000000005,0.8000000000000003,1.283103114894994
0.0,0.4,0.060000000000000005,0.9000000000000001,1.4199995017055151
0.0,0.4,0.07,0.2,0.39241753510121713
0.0,0.4,0.07,0.30000000000000004,0.5481342789017524
0.0,0.4,0.07,0.4000000000000001,0.6878424527939482
0.0,0.4,0.07,0.5000000000000001,0.823903488782833
0.0,0.4,0.07,0.6000000000000001,1.0116542356348963
0.0,0.4,0.07,0.7000000000000002,1.1568173818021645
0.0,0.4,0.07,0.8000000000000003,1.3301738844678785
0.0,0.4,0.07,0.9000000000000001,1.5527426767896277
0.0,0.4,0.08000000000000002,0.2,0.3966253014026267
0.0,0.4,0.08000000000000002,0.30000000000000004,0.5606185428073293
0.0,0.4,0.08000000000000002,0.4000000000000001,0.7243654384455929
0.0,0.4,0.08000000000000002,0.5000000000000001,0.89015880217524
0.0,0.4,0.08000000000000002,0.6000000000000001,0.9620680490084801
0.0,0.4,0.08000000000000002,0.7000000000000002,1.197699133336371
0.0,0.4,0.08000000000000002,0.8000000000000003,1.3800084289195926
0.0,0.4,0.08000000000000002,0.9000000000000001,1.5144633625934358
0.0,0.5,0.03,0.2,0.4095825657263692
0.0,0.5,0.03,0.30000000000000004,0.5848677533787893
0.0,0.5,0.03,0.4000000000000001,0.7578606809454096
0.0,0.5,0.03,0.5000000000000001,0.9064149311739451
0.0,0.5,0.03,0.6000000000000001,1.1186469907256205
0.0,0.5,0.03,0.7000000000000002,1.2794786188519727
0.0,0.5,0.03,0.8000000000000003,1.4808533776426187
0.0,0.5,0.03,0.9000000000000001,1.6581756424235226
0.0,0.5,0.04,0.2,0.42128474511889424
0.0,0.5,0.04,0.30000000000000004,0.5820035956703073
0.0,0.5,0.04,0.4000000000000001,0.755694549756581
0.0,0.5,0.04,0.5000000000000001,0.9069629005547621
0.0,0.5,0.04,0.6000000000000001,1.058589474723744
0.0,0.5,0.04,0.7000000000000002,1.3015773002134443
0.0,0.5,0.04,0.8000000000000003,1.5609711071326455
0.0,0.5,0.04,0.9000000000000001,1.6291179638004452
0.0,0.5,0.05,0.2,0.4294119614942076
0.0,0.5,0.05,0.30000000000000004,0.6221403745015176
0.0,0.5,0.05,0.4000000000000001,0.7610606461464153
0.0,0.5,0.05,0.5000000000000001,0.9466632495868634
0.0,0.5,0.05,0.6000000000000001,1.1584288012061879
0.0,0.5,0.05,0.7000000000000002,1.420032327213573
0.0,0.5,0.05,0.8000000000000003,1.4886942788382254
0.0,0.5,0.05,0.9000000000000001,1.6218524273879422
0.0,0.5,0.060000000000000005,0.2,0.44281846528363306
0.0,0.5,0.060000000000000005,0.30000000000000004,0.6224601009700664
0.0,0.5,0.060000000000000005,0.4000000000000001,0.7974970363732294
0.0,0.5,0.060000000000000005,0.5000000000000001,0.927452666936756
0.0,0.5,0.060000000000000005,0.6000000000000001,1.1314559026825948
0.0,0.5,0.060000000000000005,0.7000000000000002,1.2606533348701916
0.0,0.5,0.060000000000000005,0.8000000000000003,1.4816142259576002
0.0,0.5,0.060000000000000005,0.9000000000000001,1.599546957701268
0.0,0.5,0.07,0.2,0.45518245556446
0.0,0.5,0.07,0.30000000000000004,0.6374278455238256
0.0,0.5,0.07,0.4000000000000001,0.7838650055278508
0.0,0.5,0.07,0.5000000000000001,0.9617215428722329
0.0,0.5,0.07,0.6000000000000001,1.1909391174493784
0.0,0.5,0.07,0.7000000000000002,1.278764654586061
0.0,0.5,0.07,0.8000000000000003,1.5161566299619953
0.0,0.5,0.07,0.9000000000000001,1.8219283962976864
0.0,0.5,0.08000000000000002,0.2,0.46423805566380033
0.0,0.5,0.08000000000000002,0.30000000000000004,0.6289236022434098
0.0,0.5,0.08000000000000002,0.4000000000000001,0.8162154049651139
0.0,0.5,0.08000000000000002,0.5000000000000001,0.9680033419748677
0.0,0.5,0.08000000000000002,0.6000000000000001,1.1913969536085394
0.0,0.5,0.08000000000000002,0.7000000000000002,1.3362714052645224
0.0,0.5,0.08000000000000002,0.8000000000000003,1.5638494479045986
0.0,0.5,0.08000000000000002,0.9000000000000001,1.6655738347656728
0.0,0.6000000000000001,0.03,0.2,0.4351626000661101
0.0,0.6000000000000001,0.03,0.30000000000000004,0.6178850889893992
0.0,0.6000000000000001,0.03,0.4000000000000001,0.7904117653028628
0.0,0.6000000000000001,0.03,0.5000000000000001,1.034833706730946
0.0,0.6000000000000001,0.03,0.6000000000000001,1.1840281971807802
0.0,0.6000000000000001,0.03,0.7000000000000002,1.4665342320306705
0.0,0.6000000000000001,0.03,0.8000000000000003,1.5604430976987942
0.0,0.6000000000000001,0.03,0.9000000000000001,1.7684493510187653
0.0,0.6000000000000001,0.04,0.2,0.4525650805895153
0.0,0.6000000000000001,0.04,0.30000000000000004,0.6519649271339563
0.0,0.6000000000000001,0.04,0.4000000000000001,0.84747829887789
0.0,0.6000000000000001,0.04,0.5000000000000001,1.103327942442212
0.0,0.6000000000000001,0.04,0.6000000000000001,1.1967004864442643
0.0,0.6000000000000001,0.04,0.7000000000000002,1.3910366091183382
0.0,0.6000000000000001,0.04,0.8000000000000003,1.62072712443277
0.0,0.6000000000000001,0.04,0.9000000000000001,1.8187592236175594
0.0,0.6000000000000001,0.05,0.2,0.47109430315402484
0.0,0.6000000000000001,0.05,0.30000000000000004,0.6610599589113305
0.0,0.6000000000000001,0.05,0.4000000000000001,0.8585254842804244
0.0,0.6000000000000001,0.05,0.5000000000000001,1.0754793564783842
0.0,0.6000000000000001,0.05,0.6000000000000001,1.253566182605264
0.0,0.6000000000000001,0.05,0.7000000000000002,1.4284436068831128
0.0,0.6000000000000001,0.05,0.8000000000000003,1.6335913705533078
0.0,0.6000000000000001,0.05,0.9000000000000001,1.8672035517496228
0.0,0.6000000000000001,0.060000000000000005,0.2,0.4827235909664331
0.0,0.6000000000000001,0.060000000000000005,0.30000000000000004,0.6729114724840749
0.0,0.6000000000000001,0.060000000000000005,0.4000000000000001,0.8547571403445232
0.0,0.6000000000000001,0.060000000000000005,0.5000000000000001,1.062938022683246
0.0,0.6000000000000001,0.060000000000000005,0.6000000000000001,1.2262762641212053
0.0,0.6000000000000001,0.060000000000000005,0.7000000000000002,1.4984333694239909
0.0,0.6000000000000001,0.060000000000000005,0.8000000000000003,1.6917060183801707
0.0,0.6000000000000001,0.060000000000000005,0.9000000000000001,1.7176761731152954
0.0,0.6000000000000001,0.07,0.2,0.5002283498972796
0.0,0.6000000000000001,0.07,0.30000000000000004,0.6929937534271947
0.0,0.6000000000000001,0.07,0.4000000000000001,0.8698539314459734
0.0,0.6000000000000001,0.07,0.5000000000000001,1.0418574800457219
0.0,0.6000000000000001,0.07,0.6000000000000001,1.2801854515122655
0.0,0.6000000000000001,0.07,0.7000000000000002,1.412915354011446
0.0,0.6000000000000001,0.07,0.8000000000000003,1.6232343216044258
0.0,0.6000000000000001,0.07,0.9000000000000001,1.7976722521030088
0.0,0.6000000000000001,0.08000000000000002,0.2,0.5128310108751788
0.0,0.6000000000000001,0.08000000000000002,0.30000000000000004,0.7070778469016905
0.0,0.6000000000000001,0.08000000000000002,0.4000000000000001,0.8832347775800119
0.0,0.6000000000000001,0.08000000000000002,0.5000000000000001,1.0742540144557067
0.0,0.6000000000000001,0.08000000000000002,0.6000000000000001,1.2913982922245135
0.0,0.6000000000000001,0.08000000000000002,0.7000000000000002,1.5011594150290577
0.0,0.6000000000000001,0.08000000000000002,0.8000000000000003,1.6504509305136088
0.0,0.6000000000000001,0.08000000000000002,0.9000000000000001,1.8239590995634294
0.0,0.7000000000000002,0.03,0.2,0.4635926195145749
0.0,0.7000000000000002,0.03,0.30000000000000004,0.6842404011440125
0.0,0.7000000000000002,0.03,0.4000000000000001,0.871706373285215
0.0,0.7000000000000002,0.03,0.5000000000000001,1.0845971325866395
0.0,0.7000000000000002,0.03,0.6000000000000001,1.3027206357050083
0.0,0.7000000000000002,0.03,0.7000000000000002,1.5176375367002117
0.0,0.7000000000000002,0.03,0.8000000000000003,1.7679604666468194
0.0,0.7000000000000002,0.03,0.9000000000000001,1.8378342206532416
0.0,0.7000000000000002,0.04,0.2,0.5036738792439445
0.0,0.7000000000000002,0.04,0.30000000000000004,0.6951862231448941
0.0,0.7000000000000002,0.04,0.4000000000000001,0.9202124673686958
0.0,0.7000000000000002,0.04,0.5000000000000001,1.1215023030350808
0.0,0.7000000000000002,0.04,0.6000000000000001,1.3507846520642128
0.0,0.7000000000000002,0.04,0.7000000000000002,1.4985774046321272
0.0,0.7000000000000002,0.04,0.8000000000000003,1.6221586812379167
0.0,0.7000000000000002,0.04,0.9000000000000001,1.9725200830314589
0.0,0.7000000000000002,0.05,0.2,0.5013470847083987
0.0,0.7000000000000002,0.05,0.30000000000000004,0.7433070137451436
0.0,0.7000000000000002,0.05,0.4000000000000001,0.9265285016652972
0.0,0.7000000000000002,0.05,0.5000000000000001,1.1727967843426363
0.0,0.7000000000000002,0.05,0.6000000000000001,1.3437050720104804
0.0,0.7000000000000002,0.05,0.7000000000000002,1.4987695209999259
0.0,0.7000000000000002,0.05,0.8000000000000003,1.7477993249091703
0.0,0.7000000000000002,0.05,0.9000000000000001,2.0250533792667422
0.0,0.7000000000000002,0.060000000000000005,0.2,0.5214491547771415
0.0,0.7000000000000002,0.060000000000000005,0.30000000000000004,0.7665516082634045
0.0,0.7000000000000002,0.060000000000000005,0.4000000000000001,0.9500715765793442
0.0,0.7000000000000002,0.060000000000000005,0.5000000000000001,1.1494868839195622
0.0,0.7000000000000002,0.060000000000000005,0.6000000000000001,1.380928883229309
0.0,0.7000000000000002,0.060000000000000005,0.7000000000000002,1.6068896517224307
0.0,0.7000000000000002,0.060000000000000005,0.8000000000000003,1.7320808277652875
0.0,0.7000000000000002,0.060000000000000005,0.9000000000000001,2.0048067465165866
0.0,0.7000000000000002,0.07,0.2,0.5408192814914727
0.0,0.7000000000000002,0.07,0.30000000000000004,0.7442253372739329
0.0,0.7000000000000002,0.07,0.4000000000000001,0.9667189055981957
0.0,0.7000000000000002,0.07,0.5000000000000001,1.177573332026644
0.0,0.7000000000000002,0.07,0.6000000000000001,1.3709849285663918
0.0,0.7000000000000002,0.07,0.7000000000000002,1.6631855533933728
0.0,0.7000000000000002,0.07,0.8000000000000003,1.7641799581885655
0.0,0.7000000000000002,0.07,0.9000000000000001,1.9739223915484985
0.0,0.7000000000000002,0.08000000000000002,0.2,0.5501211501890606
0.0,0.7000000000000002,0.08000000000000002,0.30000000000000004,0.7755310458781406
0.0,0.7000000000000002,0.08000000000000002,0.4000000000000001,1.0125184619705219
0.0,0.7000000000000002,0.08000000000000002,0.5000000000000001,1.176956509914095
0.0,0.7000000000000002,0.08000000000000002,0.6000000000000001,1.3702610945692955
0.0,0.7000000000000002,0.08000000000000002,0.7000000000000002,1.5652989730024924
0.0,0.7000000000000002,0.08000000000000002,0.8000000000000003,1.7438502452519458
0.0,0.7000000000000002,0.08000000000000002,0.9000000000000001,1.9276205633750105
0.0,0.8000000000000003,0.03,0.2,0.5255343183273872
0.0,0.8000000000000003,0.03,0.30000000000000004,0.7197626482573427
0.0,0.8000000000000003,0.03,0.4000000000000001,0.9557783431837901
0.0,0.8000000000000003,0.03,0.5000000000000001,1.2190478843778707
0.0,0.8000000000000003,0.03,0.6000000000000001,1.356103295852854
0.0,0.8000000000000003,0.03,0.7000000000000002,1.703042627930252
0.0,0.8000000000000003,0.03,0.8000000000000003,1.855234544326521
0.0,0.8000000000000003,0.03,0.9000000000000001,2.049174014070928
0.0,0.8000000000000003,0.04,0.2,0.5380602445302926
0.0,0.8000000000000003,0.04,0.30000000000000004,0.7669797767071508
0.0,0.8000000000000003,0.04,0.4000000000000001,0.9784073560090308
0.0,0.8000000000000003,0.04,0.5000000000000001,1.1747328046798058
0.0,0.8000000000000003,0.04,0.6000000000000001,1.4698082555689573
0.0,0.8000000000000003,0.04,0.7000000000000002,1.6867748097406694
0.0,0.8000000000000003,0.04,0.8000000000000003,1.9714701783745574
0.0,0.8000000000000003,0.04,0.9000000000000001,2.0180331085333107
0.0,0.8000000000000003,0.05,0.2,0.5560785066061552
0.0,0.8000000000000003,0.05,0.30000000000000004,0.7950240036357105
0.0,0.8000000000000003,0.05,0.4000000000000001,1.02697485142806
0.0,0.8000000000000003,0.05,0.5000000000000001,1.1911419952811182
0.0,0.8000000000000003,0.05,0.6000000000000001,1.411512678093394
0.0,0.8000000000000003,0.05,0.7000000000000002,1.5788730312771493
0.0,0.8000000000000003,0.05,0.8000000000000003,1.7951382241286853
0.0,0.8000000000000003,0.05,0.9000000000000001,2.1500043771839152
0.0,0.8000000000000003,0.060000000000000005,0.2,0.5803408535980631
0.0,0.8000000000000003,0.060000000000000005,0.30000000000000004,0.8086266269166066
0.0,0.8000000000000003,0.060000000000000005,0.4000000000000001,1.0074011254753408
0.0,0.8000000000000003,0.060000000000000005,0.5000000000000001,1.25673697473701
0.0,0.8000000000000003,0.060000000000000005,0.6000000000000001,1.4137990098902893
0.0,0.8000000000000003,0.060000000000000005,0.7000000000000002,1.689304112653823
0.0,0.8000000000000003,0.060000000000000005,0.8000000000000003,1.8868675323559914
0.0,0.8000000000000003,0.060000000000000005,0.9000000000000001,2.0419231262153654
0.0,0.8000000000000003,0.07,0.2,0.6186428408079044
0.0,0.8000000000000003,0.07,0.30000000000000004,0.8008775503235469
0.0,0.8000000000000003,0.07,0.4000000000000001,1.0579094139588439
0.0,0.8000000000000003,0.07,0.5000000000000001,1.2040123490730696
0.0,0.8000000000000003,0.07,0.6000000000000001,1.4720991060532866
0.0,0.8000000000000003,0.07,0.7000000000000002,1.7050540261798697
0.0,0.8000000000000003,0.07,0.8000000000000003,1.851988254288312
0.0,0.8000000000000003,0.07,0.9000000000000001,2.067653580143247
0.0,0.8000000000000003,0.08000000000000002,0.2,0.5972049622859322
0.0,0.8000000000000003,0.08000000000000002,0.30000000000000004,0.8268989971215059
0.0,0.8000000000000003,0.08000000000000002,0.4000000000000001,1.0080175075358113
0.0,0.8000000000000003,0.08000000000000002,0.5000000000000001,1.3005201930697958
0.0,0.8000000000000003,0.08000000000000002,0.6000000000000001,1.4504155505098648
0.0,0.8000000000000003,0.08000000000000002,0.7000000000000002,1.694904446012162
0.0,0.8000000000000003,0.08000000000000002,0.8000000000000003,1.914804724417401
0.0,0.8000000000000003,0.08000000000000002,0.9000000000000001,2.0439782747510726
0.0,0.9000000000000001,0.03,0.2,0.5406474143519904
0.0,0.9000000000000001,0.03,0.30000000000000004,0.7739065514383765
0.0,0.9000000000000001,0.03,0.4000000000000001,1.029233197113925
0.0,0.9000000000000001,0.03,0.5000000000000001,1.2083112347418188
0.0,0.9000000000000001,0.03,0.6000000000000001,1.5587868635368733
0.0,0.9000000000000001,0.03,0.7000000000000002,1.6838315537175443
0.0,0.9000000000000001,0.03,0.8000000000000003,1.915162910822132
0.0,0.9000000000000001,0.03,0.9000000000000001,2.181725767357836
0.0,0.9000000000000001,0.04,0.2,0.5809117180350875
0.0,0.9000000000000001,0.04,0.30000000000000004,0.7830456706325974
0.0,0.9000000000000001,0.04,0.4000000000000001,1.004504582807836
0.0,0.9000000000000001,0.04,0.5000000000000001,1.228642969469453
0.0,0.9000000000000001,0.04,0.6000000000000001,1.4434754351798027
0.0,0.9000000000000001,0.04,0.7000000000000002,1.8265115556172145
0.0,0.9000000000000001,0.04,0.8000000000000003,1.8608373269721465
0.0,0.9000000000000001,0.04,0.9000000000000001,2.243209852518764
0.0,0.9000000000000001,0.05,0.2,0.5765014643213294
0.0,0.9000000000000001,0.05,0.30000000000000004,0.8423624258381025
0.0,0.9000000000000001,0.05,0.4000000000000001,1.0606169082879637
0.0,0.9000000000000001,0.05,0.5000000000000001,1.3156444916535779
0.0,0.9000000000000001,0.05,0.6000000000000001,1.5624357883877333
0.0,0.9000000000000001,0.05,0.7000000000000002,1.7461121389152607
0.0,0.9000000000000001,0.05,0.8000000000000003,1.9137735897044568
0.0,0.9000000000000001,0.05,0.9000000000000001,2.176313169365386
0.0,0.9000000000000001,0.060000000000000005,0.2,0.6163814319346747
0.0,0.9000000000000001,0.060000000000000005,0.30000000000000004,0.8515067120127171
0.0,0.9000000000000001,0.060000000000000005,0.4000000000000001,1.0946254811524962
0.0,0.9000000000000001,0.060000000000000005,0.5000000000000001,1.2817834153683259
0.0,0.9000000000000001,0.060000000000000005,0.6000000000000001,1.5114994940348723
0.0,0.9000000000000001,0.060000000000000005,0.7000000000000002,1.7210745433736898
0.0,0.9000000000000001,0.060000000000000005,0.8000000000000003,1.8524444493549104
0.0,0.9000000000000001,0.060000000000000005,0.9000000000000001,2.1936136919251163
0.0,0.9000000000000001,0.07,0.2,0.6214362221770293
0.0,0.9000000000000001,0.07,0.30000000000000004,0.8544797656205271
0.0,0.9000000000000001,0.07,0.4000000000000001,1.1027097310604332
0.0,0.9000000000000001,0.07,0.5000000000000001,1.3376727311753303
0.0,0.9000000000000001,0.07,0.6000000000000001,1.5541269362994639
0.0,0.9000000000000001,0.07,0.7000000000000002,1.7562075296382633
0.0,0.9000000000000001,0.07,0.8000000000000003,2.0332689555448784
0.0,0.9000000000000001,0.07,0.9000000000000001,2.1336320237374347
0.0,0.9000000000000001,0.08000000000000002,0.2,0.6405854770691375
0.0,0.9000000000000001,0.08000000000000002,0.30000000000000004,0.9026062343511898
0.0,0.9000000000000001,0.08000000000000002,0.4000000000000001,1.129175147067072
0.0,0.9000000000000001,0.08000000000000002,0.5000000000000001,1.3556784782795421
0.0,0.9000000000000001,0.08000000000000002,0.6000000000000001,1.504901016473486
0.0,0.9000000000000001,0.08000000000000002,0.7000000000000002,1.797474927550821
0.0,0.9000000000000001,0.08000000000000002,0.8000000000000003,1.9258390483453647
0.0,0.9000000000000001,0.08000000000000002,0.9000000000000001,2.3116245103752577
0.0,1.0000000000000002,0.03,0.2,0.5872197043104042
0.0,1.0000000000000002,0.03,0.30000000000000004,0.8572481919147082
0.0,1.0000000000000002,0.03,0.4000000000000001,1.073463044530892
0.0,1.0000000000000002,0.03,0.5000000000000001,1.3421847649539698
0.0,1.0000000000000002,0.03,0.6000000000000001,1.5577918804105697
0.0,1.0000000000000002,0.03,0.7000000000000002,1.9230331884929244
0.0,1.0000000000000002,0.03,0.8000000000000003,1.8462379438722119
0.0,1.0000000000000002,0.03,0.9000000000000001,2.2666973249110756
0.0,1.0000000000000002,0.04,0.2,0.6266740328575328
0.0,1.0000000000000002,0.04,0.30000000000000004,0.8015991529655326
0.0,1.0000000000000002,0.04,0.4000000000000001,1.018831176725142
0.0,1.0000000000000002,0.04,0.5000000000000001,1.3501294327804614
0.0,1.0000000000000002,0.04,0.6000000000000001,1.568086761261542
0.0,1.0000000000000002,0.04,0.7000000000000002,1.8853760197604104
0.0,1.0000000000000002,0.04,0.8000000000000003,1.9368487573253956
0.0,1.0000000000000002,0.04,0.9000000000000001,2.2198860329688768
0.0,1.0000000000000002,0.05,0.2,0.6269904539059119
0.0,1.0000000000000002,0.05,0.30000000000000004,0.866092025474919
0.0,1.0000000000000002,0.05,0.4000000000000001,1.1584898939351156
0.0,1.0000000000000002,0.05,0.5000000000000001,1.3372797088607185
0.0,1.0000000000000002,0.05,0.6000000000000001,1.6634537596851946
0.0,1.0000000000000002,0.05,0.7000000000000002,1.9004498977868975
0.0,1.0000000000000002,0.05,0.8000000000000003,2.0786940250169645
0.0,1.0000000000000002,0.05,0.9000000000000001,2.2013605861967562
0.0,1.0000000000000002,0.060000000000000005,0.2,0.6549040943035732
0.0,1.0000000000000002,0.060000000000000005,0.30000000000000004,0.885903136887584
0.0,1.0000000000000002,0.060000000000000005,0.4000000000000001,1.1164352227770582
0.0,1.0000000000000002,0.060000000000000005,0.5000000000000001,1.3331025979978626
0.0,1.0000000000000002,0.060000000000000005,0.6000000000000001,1.604018752613944
0.0,1.0000000000000002,0.060000000000000005,0.7000000000000002,1.7281446510328689
0.0,1.0000000000000002,0.060000000000000005,0.8000000000000003,2.075127340315013
0.0,1.0000000000000002,0.060000000000000005,0.9000000000000001,2.1939093663575333
0.0,1.0000000000000002,0.07,0.2,0.6902478560747897
0.0,1.0000000000000002,0.07,0.30000000000000004,0.8946241535979406
0.0,1.0000000000000002,0.07,0.4000000000000001,1.1769965476154793
0.0,1.0000000000000002,0.07,0.5000000000000001,1.3316026483940013
0.0,1.0000000000000002,0.07,0.6000000000000001,1.6680194079574404
0.0,1.0000000000000002,0.07,0.7000000000000002,1.8723481942105706
0.0,1.0000000000000002,0.07,0.8000000000000003,2.1389223008684697
0.0,1.0000000000000002,0.07,0.9000000000000001,2.272582552923783
0.0,1.0000000000000002,0.08000000000000002,0.2,0.6970477788111266
0.0,1.0000000000000002,0.08000000000000002,0.30000000000000004,0.9413394556590836
0.0,1.0000000000000002,0.08000000000000002,0.4000000000000001,1.1923294789878789
0.0,1.0000000000000002,0.08000000000000002,0.5000000000000001,1.4297185520789495
0.0,1.0000000000000002,0.08000000000000002,0.6000000000000001,1.6709262882378233
0.0,1.0000000000000002,0.08000000000000002,0.7000000000000002,1.7916656704196927
0.0,1.0000000000000002,0.08000000000000002,0.8000000000000003,2.05583956476601
0.0,1.0000000000000002,0.08000000000000002,0.9000000000000001,2.3327781944248795
-0.0953101798043249,0.3,0.03,0.2,0.04957644312483907
-0.0953101798043249,0.3,0.03,0.30000000000000004,0.14980233905442067
-0.0953101798043249,0.3,0.03,0.4000000000000001,0.27079764122305233
-0.0953101798043249,0.3,0.03,0.5000000000000001,0.3987865865671834
-0.0953101798043249,0.3,0.03,0.6000000000000001,0.534770412796227
-0.0953101798043249,0.3,0.03,0.7000000000000002,0.6488015209750533
-0.0953101798043249,0.3,0.03,0.8000000000000003,0.8121202994864527
-0.0953101798043249,0.3,0.03,0.9000000000000001,0.9695226376913967
-0.0953101798043249,0.3,0.04,0.2,0.055418835162361006
-0.0953101798043249,0.3,0.04,0.30000000000000004,0.14172814333632675
-0.0953101798043249,0.3,0.04,0.4000000000000001,0.25683629137270025
-0.0953101798043249,0.3,0.04,0.5000000000000001,0.38829437902068337
-0.0953101798043249,0.3,0.04,0.6000000000000001,0.5254254955757486
-0.0953101798043249,0.3,0.04,0.7000000000000002,0.66974293179748
-0.0953101798043249,0.3,0.04,0.8000000000000003,0.8497537690864811
-0.0953101798043249,0.3,0.04,0.9000000000000001,0.9511734470464113
-0.0953101798043249,0.3,0.05,0.2,0.06027423674956705
-0.0953101798043249,0.3,0.05,0.30000000000000004,0.16539917726850073
-0.0953101798043249,0.3,0.05,0.4000000000000001,0.27053871257711815
-0.0953101798043249,0.3,0.05,0.5000000000000001,0.3928349585242005
-0.0953101798043249,0.3,0.05,0.6000000000000001,0.533525804196242
-0.0953101798043249,0.3,0.05,0.7000000000000002,0.6765927089094749
-0.0953101798043249,0.3,0.05,0.8000000000000003,0.8299897246067115
-0.0953101798043249,0.3,0.05,0.9000000000000001,0.9181621792720904
-0.0953101798043249,0.3,0.060000000000000005,0.2,0.0633092010760863
