moneyness,tau,r,time value,implied volatility
1.047448317581321,0.6237440156933174,0.026751030968873837,0.18560534355192726,0.47635110622845467
1.0833952903678539,0.6178149202282641,0.032770531015401415,0.34983056100492077,0.9339173785001686
1.3174155589489631,0.5408182494422314,0.048036592000432955,0.350482446650779,0.280424812959668
0.9306684519484343,0.7561160197019792,0.012975022599683639,0.08065576681904396,0.32482437306199324
1.043672267972458,0.14131801129399896,0.02056396213451195,0.15691617353529283,0.8687136077113152
1.3077420553519568,0.08021564875577566,0.006815642404274347,0.3286597078707601,0.8811614082602766
0.9366864868984057,0.9255736844799743,0.004404740337670898,0.15550628097279348,0.500001000425435
0.615152247690574,0.17121345483453473,0.0025266216548528453,0.009117627648148387,0.8221060045056325
1.3687538455989272,0.4273972682591981,0.05305275905348738,0.3912039548922057,0.16486639264983094
0.9759811881967617,0.7984160033824139,0.09835422715937696,0.15843969792664678,0.3890206705514928
1.3630726725917617,0.669077832323461,0.095328274118461,0.5332984201050412,0.7362340444230827
0.8480214016542553,0.6587364004811899,0.009470833837857752,0.09783991251222127,0.5430356301091788
1.2708076021919257,0.7525556507983077,0.06498791555937426,0.5261365212487492,0.923584325220388
1.1437711520485703,0.5212936729697608,0.021368380526232012,0.20314360547144109,0.355198910186317
1.0969824965276787,0.9842782143285682,0.017583292201914492,0.32620066126562836,0.6564723495319003
1.2682316549384476,0.7340165342961725,0.020720730017101497,0.42645041416908,0.6904723365496249
1.1424059818275458,0.46213258987028133,0.08657367039203138,0.2026943865700637,0.2876586173689787
0.631890343715281,0.9983510990053428,0.07149868398716357,0.09845595133428633,0.7166484283296835
0.8463028593905337,0.8095502833189183,0.05705537577225699,0.17581582788539485,0.7118178959243678
1.195789495613921,0.2381614812562302,0.0773834832469057,0.3116168398125272,0.8835661866132186
0.6316043000795017,0.8375990993631662,0.05981734536311002,0.013159846317499323,0.3612387529368867
0.9626918681192989,0.3874805759151307,0.039059010577736565,0.12497508015883227,0.5645696940834977
0.9532394218240532,0.13153548387806474,0.06985484942970248,0.025125280636761713,0.2933388799643944
0.8720358000894468,0.9634288716444913,0.06146708405308149,0.08652255326896321,0.3350372667802887
0.7378171793844318,0.7851606836694585,0.025964283121109422,0.0612658079466324,0.5107667139992613
1.2861377394924074,0.8950196494777468,0.03563349715241531,0.5264025699570919,0.8366592778991715
1.383622809826923,0.2739177473243851,0.08793576860077856,0.40748901068134336,0.2272579673285929
0.8177209429189805,0.3626420000854572,0.011973069625034494,0.06827950208993551,0.6469173590293809
1.3495056515984507,0.7212962583746728,0.030385108581138277,0.44924181978007294,0.5535716063738401
0.5337354051762817,0.8889116920390783,0.09940155646031691,0.07289631231678365,0.8125984359123333
0.7868503757583911,0.6208513742041721,0.09701908390928013,0.01132129793337676,0.21830465311890632
1.2910822099536154,0.6962337491223469,0.07579194363504987,0.4057881370963251,0.5084775295598992
0.9398752296237604,0.5133091748929121,0.05436924683514466,0.1110416765518836,0.46570257499681555
1.3116882686755815,0.28684277179361395,0.067462876862556,0.3487845097399274,0.47370239803582703
0.9870977138178796,0.40822814418795367,0.026667285051450287,0.014351350352806993,0.0610135435995588
1.3622472082655384,0.9964515976121074,0.03385235814613887,0.5767456271025067,0.7660229299342115
1.2032476914862413,0.1676732449037635,0.005636788309754848,0.20419854637397838,0.13520722670984284
1.017669607146539,0.22076598082751747,0.05502192013481219,0.1062662744875885,0.4831624012394833
1.3131826400841278,0.32271050633169807,0.0840483290908999,0.36163762988910736,0.4844110005885304
0.7158585130788753,0.5289388876554602,0.07117307185544673,0.12345579588139884,0.9528179573309524
1.2129528629749906,0.44752779922856933,0.014970541468770394,0.22191952274151036,0.1746778167222047
0.512218471735501,0.3137648861719082,0.01421696818572591,0.0168527026823777,0.9216256031632194
0.6174818547069312,0.6777024168190311,0.08841009778068921,0.10432619306610559,0.9391920902049242
0.9944301744834557,0.8906499931102326,0.002427772078539248,0.1848525515413635,0.5020734220132215
1.390750502961344,0.30182399085373496,0.031961152522859006,0.43715880761163034,0.6429224230816566
1.3684150316935821,0.40406928367997685,0.023430075426148236,0.4680319694549775,0.7897290610055507
0.6058542235216047,0.3646784891808097,0.018961221845912424,0.02534107138196201,0.7620045198142259
0.6336325030376566,0.6912850633624478,0.06386447552364977,0.1141269085414656,0.9556487166432202
0.7546225014725602,0.856028013575998,0.005398497884294685,0.02148400183371672,0.3075642530656863
0.90026866737313,0.12425851145420447,0.024464770283269724,0.032930879272620374,0.533903386713404
1.3741868534335078,0.7243962383677437,0.036728934997440975,0.5998377516798957,0.950549944615091
0.8241011940569531,0.8574994959806086,0.039187425954854194,0.21064033271681848,0.8587673765364077
0.7361224512867859,0.9159289197575194,0.046210125456598986,0.22659986771541282,1.0561875470168915
1.2474540562102372,0.868926870791161,0.03290652555925934,0.5188428223350868,0.9150354452912154
0.8406962862558562,0.3833198615606093,0.09692018413732872,0.1568604422889795,0.9702604328229321
0.7295344604426672,0.14159543278175263,0.09505258378625105,0.013355168000946684,0.6914996676730244
1.1916050421916835,0.34836009145615554,0.09053073757426619,0.2419598858109622,0.35600240162007807
1.3342547622510508,0.8969602236796834,0.04929111883148562,0.44341277837470083,0.4717695036302538
0.6429940341564074,0.21897291745380354,0.05907869621059558,0.00777756503443552,0.6339026440864495
0.8289089789149393,0.35067874549737127,0.0899611741592274,0.049639792534338416,0.4979686556905143
0.7142665747599352,0.37974513096041596,0.07178644185443402,0.023643301855148405,0.5204255101884345
1.193548961220699,0.2816811044856405,0.08425460082634409,0.24161446031212566,0.42357652891252545
0.548434295992809,0.8969023398883194,0.0699744301633796,0.03712849023112704,0.6029418690917185
1.2088881676742773,0.10918308664354541,0.0684295529941715,0.23148245306869414,0.5637893441714905
0.6481462994336942,0.7626051402890294,0.09076394290696775,0.0760127859493438,0.6875831513224183
0.597455209255345,0.9267288108977184,0.07349001858011311,0.019834843082127372,0.4173981057237102
1.0173859045404923,0.23252522355645233,0.04865446839321017,0.03754194597186023,0.10395354893725596
0.6473510830034048,0.6365710113675135,0.01396010901626641,0.020021663190083704,0.47795305754891243
0.7957257515628234,0.13936803515544982,0.07205376537408507,0.026252123903220487,0.7024700302146627
1.2475754426070074,0.7519934933590435,0.09349055647525124,0.4906846402596906,0.8396652046593933
1.2975613869849898,0.06100178988812021,0.0060848230200921454,0.3078050900390186,0.8019853063018239
0.5605672638000705,0.930850831639111,0.011390720408360856,0.0168694270154613,0.471480076216183
1.1805270718043857,0.9113618823176545,0.0031840822179932783,0.207548558506611,0.20980784970733654
0.9932816557834867,0.36031230363330485,0.037413036456477665,0.16870407875541038,0.7026615673881195
1.1620284162131025,0.6015001645993648,0.08902639527632643,0.38118488193153727,0.813187143262436
0.8653995346850947,0.14619528506286467,0.04905728944082913,0.05711699382084098,0.7746526479021784
1.2877183986098364,0.8794736341542398,0.014610074856010314,0.30072875283864153,0.11352486633878546
1.008110548829018,0.514586877857112,0.03391043328331485,0.061247856006883546,0.16673098532068978
1.2734816415368022,0.06312142254178431,0.0742029625898401,0.2784358102417498,0.4033117567885698
1.2260367576826465,0.5368688993769223,0.07221773896058735,0.4370677387263748,0.9150598556507105
0.9765220972346748,0.44737781630392665,0.04203907923836937,0.1209916656795865,0.4743817363278474
0.7780041168314462,0.5903170713069681,0.08170953488991904,0.14912251641758428,0.8703605381113002
0.9968945446769037,0.5764820365070312,0.0875849975519921,0.062257102988189726,0.11660953257559939
0.6190886522751314,0.5299820620954316,0.026423410640562375,0.06263874031729778,0.8572846014542614
1.357323202389535,0.28510283565397315,0.0357659602910537,0.37162493866136204,0.351757896133677
1.0096773017587186,0.8430009817289614,0.004124143929108493,0.20683333410882215,0.5506634262148742
0.6797558570002398,0.7192630915216928,0.08201610364074134,0.09222369927994663,0.7332721531011311
0.9194955018089471,0.5081892536322407,0.09675613320268352,0.1270156197670068,0.5395290178062622
1.1412738085516008,0.46287664337743284,0.08399953941499023,0.36967236876376236,0.9674160295894109
1.2777278733125017,0.1040348669481868,0.07272559087067675,0.3262080991156388,0.96468305473473
0.670224848480494,0.2693170696062427,0.08238277131928229,0.011556607639275792,0.5728731288104979
1.0062894649641119,0.22108714201101598,0.029657140064055166,0.11015656412445435,0.5540242312223853
0.6323361013261706,0.5202991052661661,0.0642663565419144,0.011644745144784719,0.45432201495167135
1.103767245345542,0.5132263114557262,0.07100367946845035,0.28900592943475806,0.7264597436879734
1.2754826955652188,0.9021646279522756,0.005243423030555816,0.5311917152719148,0.9018236521609138
0.9299050028610328,0.08411849540956774,0.03964265840303358,0.07084883660277443,0.906720091462901
0.8464598443686617,0.3830928769877542,0.03146308117047604,0.09151851392791653,0.6770239520863794
0.8741915281206774,0.5272287858964028,0.025232936378610252,0.06299715963369557,0.4111265493242542
1.2455342315202662,0.5852533703962748,0.05473923437322329,0.3475509559563488,0.5250392700050911
1.3293407576710807,0.9739136700545954,0.023897982714206824,0.5151510315198033,0.6958162098274954
1.3100688415361799,0.9171537575587679,0.027252276036320702,0.4197491345118298,0.4926480574858526
1.0425877171337499,0.08387197378859451,0.05312802063770239,0.13831329664125452,0.9651325094013391
1.3699899203289885,0.63312276826572,0.005939373746298893,0.47334989132975963,0.6570294767980807
0.9246759005930834,0.6389397043737479,0.0050145175293154435,0.22097442366222833,0.8501640178711118
0.9189234130528003,0.5298365777145075,0.02004864694434292,0.02459079870263563,0.18964894168675564
1.2810730111338648,0.7153847551190371,0.02581279718629317,0.42927520948705117,0.6723693931588346
1.133339210809443,0.051388031613181236,0.0011883202471030141,0.1459844949382878,0.5774630106260341
1.0333682350322027,0.518261523597063,0.04835357466886658,0.24654277082445328,0.7592585687954457
1.0618618313647117,0.6186566893996067,0.0452102546474211,0.2584579281935694,0.6682676504071006
1.1554613443309605,0.4875540403468934,0.06021603841712482,0.3695927486604578,0.9204770966472021
0.8542346753309074,0.2610802370840787,0.06018851058789909,0.026377227980358516,0.3959056600476835
1.3745182024918363,0.8167004466917056,0.07812560481347626,0.5135012609911357,0.5725465178778503
1.2947194870735208,0.37159303114092335,0.04678307951063975,0.4137160614351971,0.8226473066793043
1.30386634059013,0.6446351241922214,0.043121347876997354,0.40927625329528605,0.5623458712268113
0.7872751840059486,0.7663989043858954,0.048803093952081406,0.08474895866813464,0.5209276246522658
1.0108705060445817,0.21054369358203912,0.053481931038594346,0.19292788899381433,1.001437578770966
1.2546728202751511,0.4374507552327693,0.054849566296886546,0.44612555333217324,0.9930071624298071
1.2251985864931534,0.9178986800556085,0.055413045163778145,0.3644335372693793,0.48143663156774175
0.9444208426696239,0.6116464516112246,0.03718243048795083,0.15245491007512407,0.566598816915939
0.507485526785201,0.8102528437244181,0.09387919667766945,0.05748144183371113,0.8239708132003783
0.7464513296363826,0.3634895516790154,0.00827634315022079,0.00957814274667532,0.37889291215094667
0.5999902878009619,0.8556765629370116,0.021760022164353677,0.111080528452058,0.9306815540186058
1.2799934820084173,0.3920334870993832,0.05927237200701272,0.4011853191941107,0.7817459791528234
1.3046904769581094,0.6690070258878712,0.009278114975561491,0.3177969975713963,0.22892475880828503
1.153619057957096,0.6798050383319008,0.0120955629269081,0.19109067866866006,0.24851324372469874
1.1540397531701565,0.13569749597740094,0.03685042707489792,0.15998370455719904,0.21306819180714534
1.1499184846708128,0.9930495953479243,0.005279335880154257,0.47437138529422856,0.955864950503562
0.9936115560334791,0.7790930407248016,0.05040817029683486,0.046162281454880376,0.07883450229071333
1.2149343635844851,0.6531602171406462,0.07321704324719631,0.3584032716549817,0.5834799915833262
0.7967607069594516,0.5233235242653339,0.04234459999093032,0.11294880124953723,0.7537147839695947
0.7390274852398221,0.9542743459637413,0.08584800524368112,0.1472042605106806,0.7183003713507863
0.5883988078611944,0.7853755142234993,0.08951344082317046,0.014712310288203159,0.4243308085703499
1.2544112933044047,0.6901985389912978,0.0457082459805547,0.4716671521471182,0.8587786313942308
0.991622602878319,0.5373290624404242,0.014979373372063632,0.14280489112336645,0.49570067550470653
0.9538894625660521,0.28565727012903847,0.05546621914480139,0.07128386098308277,0.4152590777576248
0.6172288669261645,0.7018553341822182,0.049671587953879874,0.03249099512692824,0.5609209149888701
1.1090118145767005,0.5595168249772537,0.02116967629917035,0.23119933395529238,0.5273295303304668
0.7992220721239789,0.3519044585662189,0.07306106365258458,0.036068296954376015,0.48105876271559883
1.3234752389343996,0.48212532783350565,0.014402363185642454,0.3304349055420856,0.1373197401082035
0.7583374564674057,0.994874766565141,0.0533693470374833,0.14132261157527365,0.6736489299274719
1.1765838355767912,0.5524078890418844,0.06297570785581315,0.21233049342367613,0.14575020748892245
0.7691460274231237,0.16423881946483063,0.03347166372791214,0.017511620522969302,0.6208404851563706
0.9157509134155217,0.7018459664631788,0.06348736578435005,0.2401612077943572,0.8486891122130157
1.110077362593699,0.8307288131795798,0.08498933458118145,0.44681070528290423,0.9779863767424382
0.6516956334535762,0.6930968857779157,0.02140220218175916,0.06611000797649562,0.710005757544583
1.394879362821075,0.4280393003514777,0.010590243394425393,0.41204572560961883,0.38730469509836585
0.809634337898621,0.1044706149828892,0.009926772694800735,0.00980790727683584,0.5590909583084785
0.7558886134660607,0.8977789579450235,0.08411567848096403,0.2108674477044551,0.9401985449843389
1.1286250558140218,0.07057472935232388,0.014837232123449385,0.15071248847593607,0.5937243337988917
0.8014550416101889,0.289672303129108,0.08889760140524128,0.10981946476157714,0.9767805602664279
0.963682355122263,0.48711234310055385,0.05133855672849236,0.13889156330126676,0.5389403908643831
1.078618697296141,0.9991819173143357,0.06699362808666842,0.3275482952793407,0.6323583684518287
0.8447924566119039,0.4254522231362711,0.03606641301168028,0.013872527135434697,0.25021906460880344
1.1257101848685545,0.17226057772507697,0.00926936117111904,0.21966630587520417,0.8431804374672273
1.1939805157171604,0.3296767001747741,0.06732540417377951,0.26897121109249505,0.5437922767223135
0.7942453870875252,0.7074863950051841,0.0357327949137926,0.07764847279009512,0.5149796290011956
0.8379356610664341,0.46714437333877135,0.07728441302856513,0.046639371960339536,0.3969716292458619
1.2499873797997116,0.994259665726025,0.080356035174522,0.4460112414026611,0.5895231593750792
1.2419243403668363,0.5379355924661287,0.09724414295444725,0.293132900418125,0.14728211067896352
0.5874744171644323,0.797152046066051,0.05044740542647317,0.02154112920119833,0.4926746759817343
0.7522013731229585,0.09197303173741474,0.06973362422236844,0.010788882785804877,0.7566495237621571
1.1989842992084023,0.7120446327983913,0.0645713041444039,0.46808789362927977,0.9438994192432594
0.633240690460124,0.27875575292431165,0.039947223109116706,0.04415217534125016,0.9883515414892207
1.374739320560021,0.9708152572558408,0.060901674989179234,0.462798551041205,0.36480280064891585
0.9876486762611021,0.24699349845657798,0.03996458146183485,0.028432092017126764,0.15140726468107044
0.6309358563817034,0.9457150497007746,0.09827710299810254,0.023772188408631784,0.3825265469012581
1.1237140686962688,0.2834135070408841,0.0011497684159226696,0.1729599419504663,0.43966690181249507
1.0248474149799724,0.3269410709046422,0.008083127762540155,0.20566552636543697,0.8387784636063429
1.3287405798663745,0.47811196978208487,0.02882302444798628,0.34579714458815575,0.24953672506985977
0.6468377036875276,0.1828772717452195,0.05013556731593675,0.012019939732298254,0.7701370457815448
1.0800142392496164,0.5349094543687688,0.048408805780854394,0.17651837228171477,0.38927369655548405
1.0417772814636068,0.45707454698841565,0.09711141785599932,0.1820620315036712,0.5044809924823422
1.2459474655899818,0.5150672421420671,0.047892432191315185,0.3693052649460168,0.6590321384003448
1.3010591584816384,0.2013387829963018,0.09461583693376639,0.3703074150720794,0.8061527533679903
0.8200545788322138,0.581793631833873,0.0643845361227917,0.16645065826347996,0.8689162603850167
0.8090601394333394,0.9158661679759088,0.03058043919143423,0.04892189756518277,0.33217912914922454
1.0376714319799554,0.3771292221848422,0.07303031313810686,0.08683496049328288,0.1932492134963537
1.272722953891896,0.16479065790713232,0.09599422092997725,0.29869114265812285,0.4899632955433224
1.2322137955924637,0.9656779612293297,0.02707939682945928,0.40871774795197474,0.6119920301898227
0.9443481877458249,0.05210319731588177,0.06831099765630576,0.06353795701685791,0.9882098224592918
0.8248142129903087,0.35693153917647047,0.07202184131174565,0.08544693795983965,0.6990679264231558
0.9949160544840375,0.8849241512783711,0.08350619492969487,0.07063602457387004,0.06830353759275255
0.9922263382861866,0.5563946119063085,0.09098597439879191,0.06157179815315812,0.1285114695293874
1.3240797010702896,0.39457722767182135,0.0979273970063913,0.3949236443904824,0.5267028556245509
0.6582930219007557,0.6613813842592636,0.03853221504311273,0.05110409874708854,0.6287081216190434
1.3328252711829385,0.6998166140933799,0.03459071339071051,0.4612602124572173,0.6414300943118977
0.5536961648860921,0.4529954407922585,0.030156745473945246,0.03436504575581339,0.8557008517404542
0.8172368527197031,0.6468750803185659,0.0707919591704364,0.03883126638178921,0.32440527383975765
1.164555607635222,0.4908631820904483,0.037313859090244886,0.3311073798392383,0.7719449341824214
1.2876901396075513,0.2612402601971115,0.06557076142827932,0.313422740159676,0.38663215137671236
1.1847976214307612,0.9805195883047624,0.08406045350277029,0.5131058555669884,0.9152889537517181
0.7073226574012925,0.9862990531690906,0.02414800306112959,0.04485860123506278,0.4271788219559536
